#CHANNEL:CH1
#SIZE=4000
Index,Time(s),Volt(V)
3624,1.449200e-01,7.600000e-01
3625,1.449600e-01,5.600000e-01
3626,1.450000e-01,3.600000e-01
3627,1.450400e-01,-4.000000e-02
3628,1.450800e-01,-4.000000e-01
3629,1.451200e-01,-6.000000e-01
3630,1.451600e-01,-7.200000e-01
3631,1.452000e-01,-6.400000e-01
3632,1.452400e-01,-3.600000e-01
3633,1.452800e-01,-4.000000e-02
3634,1.453200e-01,3.200000e-01
3635,1.453600e-01,5.200000e-01
3636,1.454000e-01,6.400000e-01
3637,1.454400e-01,5.200000e-01
3638,1.454800e-01,4.000000e-01
3639,1.455200e-01,1.200000e-01
3640,1.455600e-01,-1.600000e-01
3641,1.456000e-01,-3.200000e-01
3642,1.456400e-01,-4.400000e-01
3643,1.456800e-01,-4.400000e-01
3644,1.457200e-01,-3.200000e-01
3645,1.457600e-01,-1.200000e-01
3646,1.458000e-01,8.000000e-02
3647,1.458400e-01,2.400000e-01
3648,1.458800e-01,3.200000e-01
3649,1.459200e-01,3.600000e-01
3650,1.459600e-01,2.400000e-01
3651,1.460000e-01,1.200000e-01
3652,1.460400e-01,-4.000000e-02
3653,1.460800e-01,-1.200000e-01
3654,1.461200e-01,-2.000000e-01
3655,1.461600e-01,-2.400000e-01
3656,1.462000e-01,-2.000000e-01
3657,1.462400e-01,-1.200000e-01
3658,1.462800e-01,0.000000e+00
3659,1.463200e-01,1.600000e-01
3660,1.463600e-01,2.000000e-01
3661,1.464000e-01,3.200000e-01
3662,1.464400e-01,3.200000e-01
3663,1.464800e-01,2.000000e-01
3664,1.465200e-01,1.200000e-01
3665,1.465600e-01,-4.000000e-02
3666,1.466000e-01,-2.400000e-01
3667,1.466400e-01,-3.200000e-01
3668,1.466800e-01,-4.000000e-01
3669,1.467200e-01,-2.800000e-01
3670,1.467600e-01,-1.200000e-01
3671,1.468000e-01,8.000000e-02
3672,1.468400e-01,3.600000e-01
3673,1.468800e-01,4.800000e-01
3674,1.469200e-01,5.600000e-01
3675,1.469600e-01,4.800000e-01
3676,1.470000e-01,2.400000e-01
3677,1.470400e-01,-8.000000e-02
3678,1.470800e-01,-2.800000e-01
3679,1.471200e-01,-5.600000e-01
3680,1.471600e-01,-6.800000e-01
3681,1.472000e-01,-6.400000e-01
3682,1.472400e-01,-4.000000e-01
3683,1.472800e-01,0.000000e+00
3684,1.473200e-01,3.200000e-01
3685,1.473600e-01,6.400000e-01
3686,1.474000e-01,7.600000e-01
3687,1.474400e-01,7.200000e-01
3688,1.474800e-01,4.800000e-01
3689,1.475200e-01,1.600000e-01
3690,1.475600e-01,-2.000000e-01
3691,1.476000e-01,-5.200000e-01
3692,1.476400e-01,-6.400000e-01
3693,1.476800e-01,-6.800000e-01
3694,1.477200e-01,-4.800000e-01
3695,1.477600e-01,-2.000000e-01
3696,1.478000e-01,1.600000e-01
3697,1.478400e-01,4.000000e-01
3698,1.478800e-01,5.600000e-01
3699,1.479200e-01,6.000000e-01
3700,1.479600e-01,4.800000e-01
3701,1.480000e-01,2.400000e-01
3702,1.480400e-01,0.000000e+00
3703,1.480800e-01,-2.400000e-01
3704,1.481200e-01,-4.400000e-01
3705,1.481600e-01,-4.400000e-01
3706,1.482000e-01,-3.600000e-01
3707,1.482400e-01,-2.000000e-01
3708,1.482800e-01,4.000000e-02
3709,1.483200e-01,1.600000e-01
3710,1.483600e-01,2.800000e-01
3711,1.484000e-01,3.600000e-01
3712,1.484400e-01,3.200000e-01
3713,1.484800e-01,2.000000e-01
3714,1.485200e-01,8.000000e-02
3715,1.485600e-01,-4.000000e-02
3716,1.486000e-01,-1.600000e-01
3717,1.486400e-01,-2.000000e-01
3718,1.486800e-01,-2.000000e-01
3719,1.487200e-01,-1.600000e-01
3720,1.487600e-01,-4.000000e-02
3721,1.488000e-01,8.000000e-02
3722,1.488400e-01,2.000000e-01
3723,1.488800e-01,2.800000e-01
3724,1.489200e-01,3.200000e-01
3725,1.489600e-01,2.000000e-01
3726,1.490000e-01,1.200000e-01
3727,1.490400e-01,-4.000000e-02
3728,1.490800e-01,-1.600000e-01
3729,1.491200e-01,-2.800000e-01
3730,1.491600e-01,-4.000000e-01
3731,1.492000e-01,-3.600000e-01
3732,1.492400e-01,-2.400000e-01
3733,1.492800e-01,-4.000000e-02
3734,1.493200e-01,2.400000e-01
3735,1.493600e-01,4.000000e-01
3736,1.494000e-01,5.200000e-01
3737,1.494400e-01,5.200000e-01
3738,1.494800e-01,3.600000e-01
3739,1.495200e-01,1.200000e-01
3740,1.495600e-01,-2.000000e-01
3741,1.496000e-01,-4.800000e-01
3742,1.496400e-01,-6.000000e-01
3743,1.496800e-01,-6.400000e-01
3744,1.497200e-01,-5.200000e-01
3745,1.497600e-01,-2.000000e-01
3746,1.498000e-01,1.600000e-01
3747,1.498400e-01,4.800000e-01
3748,1.498800e-01,7.200000e-01
3749,1.499200e-01,7.600000e-01
3750,1.499600e-01,6.000000e-01
3751,1.500000e-01,3.200000e-01
3752,1.500400e-01,-8.000000e-02
3753,1.500800e-01,-3.200000e-01
3754,1.501200e-01,-6.400000e-01
3755,1.501600e-01,-7.200000e-01
3756,1.502000e-01,-6.000000e-01
3757,1.502400e-01,-4.000000e-01
3758,1.502800e-01,0.000000e+00
3759,1.503200e-01,3.200000e-01
3760,1.503600e-01,5.200000e-01
3761,1.504000e-01,6.400000e-01
3762,1.504400e-01,5.200000e-01
3763,1.504800e-01,3.600000e-01
3764,1.505200e-01,1.200000e-01
3765,1.505600e-01,-1.200000e-01
3766,1.506000e-01,-3.200000e-01
3767,1.506400e-01,-4.400000e-01
3768,1.506800e-01,-4.400000e-01
3769,1.507200e-01,-2.400000e-01
3770,1.507600e-01,-1.200000e-01
3771,1.508000e-01,1.200000e-01
3772,1.508400e-01,2.400000e-01
3773,1.508800e-01,3.600000e-01
3774,1.509200e-01,3.200000e-01
3775,1.509600e-01,2.800000e-01
3776,1.510000e-01,1.200000e-01
3777,1.510400e-01,0.000000e+00
3778,1.510800e-01,-1.200000e-01
3779,1.511200e-01,-2.000000e-01
3780,1.511600e-01,-2.400000e-01
3781,1.512000e-01,-2.000000e-01
3782,1.512400e-01,-1.200000e-01
3783,1.512800e-01,0.000000e+00
3784,1.513200e-01,1.200000e-01
3785,1.513600e-01,2.800000e-01
3786,1.514000e-01,2.800000e-01
3787,1.514400e-01,2.800000e-01
3788,1.514800e-01,2.000000e-01
3789,1.515200e-01,8.000000e-02
3790,1.515600e-01,-1.200000e-01
3791,1.516000e-01,-2.400000e-01
3792,1.516400e-01,-3.200000e-01
3793,1.516800e-01,-4.000000e-01
3794,1.517200e-01,-2.800000e-01
3795,1.517600e-01,-1.200000e-01
3796,1.518000e-01,8.000000e-02
3797,1.518400e-01,2.800000e-01
3798,1.518800e-01,4.800000e-01
3799,1.519200e-01,6.000000e-01
3800,1.519600e-01,4.400000e-01
3801,1.520000e-01,2.400000e-01
3802,1.520400e-01,0.000000e+00
3803,1.520800e-01,-2.800000e-01
3804,1.521200e-01,-5.600000e-01
3805,1.521600e-01,-6.800000e-01
3806,1.522000e-01,-6.400000e-01
3807,1.522400e-01,-3.200000e-01
3808,1.522800e-01,-4.000000e-02
3809,1.523200e-01,3.200000e-01
3810,1.523600e-01,5.600000e-01
3811,1.524000e-01,7.600000e-01
3812,1.524400e-01,7.200000e-01
3813,1.524800e-01,4.800000e-01
3814,1.525200e-01,1.200000e-01
3815,1.525600e-01,-2.000000e-01
3816,1.526000e-01,-5.200000e-01
3817,1.526400e-01,-6.800000e-01
3818,1.526800e-01,-6.400000e-01
3819,1.527200e-01,-4.800000e-01
3820,1.527600e-01,-2.000000e-01
3821,1.528000e-01,1.200000e-01
3822,1.528400e-01,4.400000e-01
3823,1.528800e-01,5.600000e-01
3824,1.529200e-01,6.000000e-01
3825,1.529600e-01,4.400000e-01
3826,1.530000e-01,2.800000e-01
3827,1.530400e-01,-4.000000e-02
3828,1.530800e-01,-2.400000e-01
3829,1.531200e-01,-4.000000e-01
3830,1.531600e-01,-4.400000e-01
3831,1.532000e-01,-3.600000e-01
3832,1.532400e-01,-2.000000e-01
3833,1.532800e-01,-4.000000e-02
3834,1.533200e-01,1.600000e-01
3835,1.533600e-01,2.400000e-01
3836,1.534000e-01,3.200000e-01
3837,1.534400e-01,2.400000e-01
3838,1.534800e-01,2.000000e-01
3839,1.535200e-01,8.000000e-02
3840,1.535600e-01,-8.000000e-02
3841,1.536000e-01,-1.600000e-01
3842,1.536400e-01,-2.000000e-01
3843,1.536800e-01,-2.400000e-01
3844,1.537200e-01,-1.600000e-01
3845,1.537600e-01,-1.200000e-01
3846,1.538000e-01,0.000000e+00
3847,1.538400e-01,1.600000e-01
3848,1.538800e-01,2.400000e-01
3849,1.539200e-01,3.200000e-01
3850,1.539600e-01,2.800000e-01
3851,1.540000e-01,1.200000e-01
3852,1.540400e-01,-4.000000e-02
3853,1.540800e-01,-2.000000e-01
3854,1.541200e-01,-2.800000e-01
3855,1.541600e-01,-3.600000e-01
3856,1.542000e-01,-3.600000e-01
3857,1.542400e-01,-2.000000e-01
3858,1.542800e-01,0.000000e+00
3859,1.543200e-01,2.000000e-01
3860,1.543600e-01,4.400000e-01
3861,1.544000e-01,5.200000e-01
3862,1.544400e-01,5.200000e-01
3863,1.544800e-01,4.000000e-01
3864,1.545200e-01,1.200000e-01
3865,1.545600e-01,-2.000000e-01
3866,1.546000e-01,-4.800000e-01
3867,1.546400e-01,-6.800000e-01
3868,1.546800e-01,-6.400000e-01
3869,1.547200e-01,-4.800000e-01
3870,1.547600e-01,-2.000000e-01
3871,1.548000e-01,1.200000e-01
3872,1.548400e-01,4.800000e-01
3873,1.548800e-01,7.200000e-01
3874,1.549200e-01,7.600000e-01
3875,1.549600e-01,6.000000e-01
3876,1.550000e-01,3.200000e-01
3877,1.550400e-01,-4.000000e-02
3878,1.550800e-01,-3.600000e-01
3879,1.551200e-01,-6.000000e-01
3880,1.551600e-01,-6.800000e-01
3881,1.552000e-01,-5.600000e-01
3882,1.552400e-01,-4.000000e-01
3883,1.552800e-01,0.000000e+00
3884,1.553200e-01,2.400000e-01
3885,1.553600e-01,4.800000e-01
3886,1.554000e-01,6.000000e-01
3887,1.554400e-01,5.600000e-01
3888,1.554800e-01,4.000000e-01
3889,1.555200e-01,1.200000e-01
3890,1.555600e-01,-1.600000e-01
3891,1.556000e-01,-3.600000e-01
3892,1.556400e-01,-4.400000e-01
3893,1.556800e-01,-4.400000e-01
3894,1.557200e-01,-2.800000e-01
3895,1.557600e-01,-1.200000e-01
3896,1.558000e-01,1.200000e-01
3897,1.558400e-01,2.000000e-01
3898,1.558800e-01,3.200000e-01
3899,1.559200e-01,2.800000e-01
3900,1.559600e-01,2.800000e-01
3901,1.560000e-01,1.600000e-01
3902,1.560400e-01,-4.000000e-02
3903,1.560800e-01,-1.200000e-01
3904,1.561200e-01,-2.000000e-01
3905,1.561600e-01,-2.400000e-01
3906,1.562000e-01,-2.000000e-01
3907,1.562400e-01,-1.200000e-01
3908,1.562800e-01,-4.000000e-02
3909,1.563200e-01,8.000000e-02
3910,1.563600e-01,2.400000e-01
3911,1.564000e-01,3.200000e-01
3912,1.564400e-01,3.200000e-01
3913,1.564800e-01,2.000000e-01
3914,1.565200e-01,1.200000e-01
3915,1.565600e-01,-1.200000e-01
3916,1.566000e-01,-2.400000e-01
3917,1.566400e-01,-4.000000e-01
3918,1.566800e-01,-4.000000e-01
3919,1.567200e-01,-3.200000e-01
3920,1.567600e-01,-1.200000e-01
3921,1.568000e-01,8.000000e-02
3922,1.568400e-01,3.600000e-01
3923,1.568800e-01,5.200000e-01
3924,1.569200e-01,6.000000e-01
3925,1.569600e-01,4.800000e-01
3926,1.570000e-01,2.400000e-01
3927,1.570400e-01,0.000000e+00
3928,1.570800e-01,-2.800000e-01
3929,1.571200e-01,-5.600000e-01
3930,1.571600e-01,-6.800000e-01
3931,1.572000e-01,-5.600000e-01
3932,1.572400e-01,-4.000000e-01
3933,1.572800e-01,-4.000000e-02
3934,1.573200e-01,3.600000e-01
3935,1.573600e-01,6.400000e-01
3936,1.574000e-01,7.600000e-01
3937,1.574400e-01,7.200000e-01
3938,1.574800e-01,4.800000e-01
3939,1.575200e-01,1.600000e-01
3940,1.575600e-01,-2.000000e-01
3941,1.576000e-01,-5.200000e-01
3942,1.576400e-01,-7.200000e-01
3943,1.576800e-01,-6.800000e-01
3944,1.577200e-01,-5.200000e-01
3945,1.577600e-01,-1.600000e-01
3946,1.578000e-01,1.600000e-01
3947,1.578400e-01,4.000000e-01
3948,1.578800e-01,5.600000e-01
3949,1.579200e-01,6.000000e-01
3950,1.579600e-01,4.800000e-01
3951,1.580000e-01,2.800000e-01
3952,1.580400e-01,0.000000e+00
3953,1.580800e-01,-2.400000e-01
3954,1.581200e-01,-4.000000e-01
3955,1.581600e-01,-4.400000e-01
3956,1.582000e-01,-4.000000e-01
3957,1.582400e-01,-1.600000e-01
3958,1.582800e-01,0.000000e+00
3959,1.583200e-01,1.600000e-01
3960,1.583600e-01,3.200000e-01
3961,1.584000e-01,3.600000e-01
3962,1.584400e-01,3.200000e-01
3963,1.584800e-01,2.000000e-01
3964,1.585200e-01,8.000000e-02
3965,1.585600e-01,-4.000000e-02
3966,1.586000e-01,-1.600000e-01
3967,1.586400e-01,-2.400000e-01
3968,1.586800e-01,-2.000000e-01
3969,1.587200e-01,-1.600000e-01
3970,1.587600e-01,-4.000000e-02
3971,1.588000e-01,4.000000e-02
3972,1.588400e-01,1.600000e-01
3973,1.588800e-01,3.200000e-01
3974,1.589200e-01,3.200000e-01
3975,1.589600e-01,2.800000e-01
3976,1.590000e-01,1.600000e-01
3977,1.590400e-01,4.000000e-02
3978,1.590800e-01,-1.600000e-01
3979,1.591200e-01,-3.200000e-01
3980,1.591600e-01,-4.000000e-01
3981,1.592000e-01,-3.200000e-01
3982,1.592400e-01,-2.400000e-01
3983,1.592800e-01,-4.000000e-02
3984,1.593200e-01,2.000000e-01
3985,1.593600e-01,4.400000e-01
3986,1.594000e-01,5.200000e-01
3987,1.594400e-01,5.200000e-01
3988,1.594800e-01,4.000000e-01
3989,1.595200e-01,1.200000e-01
3990,1.595600e-01,-2.000000e-01
3991,1.596000e-01,-4.800000e-01
3992,1.596400e-01,-6.800000e-01
3993,1.596800e-01,-6.800000e-01
3994,1.597200e-01,-4.800000e-01
3995,1.597600e-01,-2.000000e-01
3996,1.598000e-01,1.600000e-01
3997,1.598400e-01,4.800000e-01
3998,1.598800e-01,7.200000e-01
3999,1.599200e-01,7.600000e-01
4000,1.599600e-01,6.400000e-01


CH2 OFF

CH3 OFF

CH4 OFF

